Domain,Base Domain,censys-snapshot,rdns-snapshot,dap,eot2016,parents
auth-nih-gov.ezproxyhhs.nihlibrary.nih.gov,nih.gov,False,False,True,False,False
auth-prod-ext.ncats.nih.gov,nih.gov,False,True,False,False,False
auth-stg.cdc.gov,cdc.gov,True,False,True,False,False
auth.cdc.gov,cdc.gov,True,True,True,True,False
auth.cdfifund.gov,cdfifund.gov,True,False,False,False,False
auth.cerrs.cms.gov,cms.gov,True,False,False,False,False
auth.crm15.xrm.va.gov,va.gov,True,False,False,False,False
auth.dhs.gov,dhs.gov,True,True,False,True,False
auth.epa.gov,epa.gov,True,False,False,False,False
auth.hsintest.dhs.gov,dhs.gov,True,False,False,False,False
auth.hsinuat.dhs.gov,dhs.gov,False,True,False,False,False
auth.launchpad-sbx.nasa.gov,nasa.gov,True,True,False,False,False
auth.launchpad.nasa.gov,nasa.gov,True,True,False,True,False
auth.lbd.epa.gov,epa.gov,True,False,False,False,False
auth.lincs.ed.gov,ed.gov,False,False,False,True,False
auth.mymoney.gov,mymoney.gov,False,False,False,True,False
auth.ncats.nih.gov,nih.gov,True,True,False,False,False
auth.ncdc.noaa.gov,noaa.gov,True,True,False,False,False
auth.nia.nih.gov,nih.gov,False,False,False,True,False
auth.nidcr.cit.nih.gov,nih.gov,False,False,True,False,False
auth.nih.gov,nih.gov,True,False,True,True,False
auth.nrc.gov,nrc.gov,True,True,False,False,False
auth.osp.od.nih.gov,nih.gov,False,False,False,True,False
auth.pppl.gov,pppl.gov,False,False,False,True,False
auth.sigtarp.gov,sigtarp.gov,False,False,True,True,False
auth.smext.faa.gov,faa.gov,True,True,False,True,False
auth.tva.gov,tva.gov,False,False,False,True,False
auth.usaspending.gov,usaspending.gov,False,False,False,True,False
auth1.lanl.gov,lanl.gov,False,True,False,False,False
auth2.lanl.gov,lanl.gov,False,True,False,False,False
authdev.nih.gov,nih.gov,True,True,True,False,False
authdev.smext.faa.gov,faa.gov,True,True,False,True,False
authdr.cit.nih.gov,nih.gov,False,True,False,False,False
authentication.employeeexpress.gov,employeeexpress.gov,True,True,False,False,False
authentication.pnl.gov,pnl.gov,False,False,False,True,False
authentication.pnnl.gov,pnnl.gov,False,False,False,True,False
authenticationtest.employeeexpress.gov,employeeexpress.gov,True,True,False,False,False
authentidate.cc.med.va.gov,va.gov,True,False,False,False,False
authfs.launchpad-sbx.nasa.gov,nasa.gov,False,True,False,False,False
authfs.launchpad.nasa.gov,nasa.gov,True,True,False,False,False
authhqproxy.epa.gov,epa.gov,True,False,False,False,False
authinternal.nih.gov,nih.gov,False,False,True,False,False
authnccproxy.epa.gov,epa.gov,True,True,False,False,False
authnet2.rdc.noaa.gov,noaa.gov,True,True,False,False,False
author-publish.cms.asd.census.gov,census.gov,False,False,True,True,False
author-www.faa.gov,faa.gov,True,True,False,False,False
author.cms-web7.qa.asd.census.gov,census.gov,False,False,False,True,False
author.cms-web8.qa.asd.census.gov,census.gov,False,False,False,True,False
author.cms.asd.census.gov,census.gov,False,False,True,True,False
author.faa.gov,faa.gov,True,True,False,False,False
author.nij.gov,nij.gov,True,True,True,True,False
authorities.loc.gov,loc.gov,False,False,False,True,False
authproxy.nih.gov,nih.gov,True,False,True,True,False
authproxydev.nih.gov,nih.gov,True,True,False,False,False
authproxydr.cit.nih.gov,nih.gov,False,True,False,False,False
authproxytest.nih.gov,nih.gov,True,False,False,False,False
authproxytestdr.cit.nih.gov,nih.gov,False,True,False,False,False
authtest.ha.nih.gov,nih.gov,True,False,False,False,False
authtest.nih.gov,nih.gov,True,False,True,False,False
authtest.smext.faa.gov,faa.gov,True,True,False,True,False
authtestdr.cit.nih.gov,nih.gov,False,True,False,False,False
autism.uscfc.uscourts.gov,uscourts.gov,False,False,False,True,False
autoapi.18f.gov,18f.gov,True,False,False,False,False
autoauctions-dr.fas.gsa.gov,gsa.gov,False,False,True,False,False
autoauctions.gsa.gov,gsa.gov,True,False,True,True,False
autoauctionsb.fas.gsa.gov,gsa.gov,True,False,False,True,False
autochart.ngdc.noaa.gov,noaa.gov,False,False,False,True,False
autochart.pmel.noaa.gov,noaa.gov,False,False,False,True,False
autochoice-dr.fas.gsa.gov,gsa.gov,False,False,True,False,False
autochoice.fas.gsa.gov,gsa.gov,True,False,True,False,False
autochoice.gsa.gov,gsa.gov,True,False,False,True,False
autochoiceb.fas.gsa.gov,gsa.gov,False,False,True,True,False
autochoiced.fas.gsa.gov,gsa.gov,False,False,True,True,False
autodiscover.31.nia.nih.gov,nih.gov,True,False,False,False,False
autodiscover.31b4.nci.nih.gov,nih.gov,True,False,False,False,False
autodiscover.abilityone.gov,abilityone.gov,True,False,False,False,False
autodiscover.acf.dhhs.gov,dhhs.gov,True,False,False,False,False
autodiscover.acf.hhs.gov,hhs.gov,True,False,False,False,False
autodiscover.acl.hhs.gov,hhs.gov,True,False,False,False,False
autodiscover.acus.gov,acus.gov,True,False,False,False,False
autodiscover.ahcpr.gov,ahcpr.gov,True,False,False,False,False
autodiscover.ahrq.gov,ahrq.gov,True,False,False,False,False
autodiscover.ahrq.hhs.gov,hhs.gov,True,False,False,False,False
autodiscover.aids.gov,aids.gov,True,False,False,False,False
autodiscover.amb.niddk.nih.gov,nih.gov,True,False,False,False,False
autodiscover.anl.gov,anl.gov,True,False,False,False,False
autodiscover.aoa.gov,aoa.gov,True,False,False,False,False
autodiscover.aoa.hhs.gov,hhs.gov,True,False,False,False,False
autodiscover.arb.niams.nih.gov,nih.gov,True,False,False,False,False
autodiscover.at.nasa.gov,nasa.gov,True,False,False,False,False
autodiscover.b10.nci.nih.gov,nih.gov,True,False,False,False,False
autodiscover.bdg10.niddk.nih.gov,nih.gov,True,False,False,False,False
autodiscover.bdg8.niddk.nih.gov,nih.gov,True,False,False,False,False
autodiscover.bioethics.gov,bioethics.gov,True,False,False,False,False
autodiscover.bis.doc.gov,doc.gov,True,False,False,False,False
autodiscover.bnl.gov,bnl.gov,True,False,False,False,False
autodiscover.box-w.nih.gov,nih.gov,True,False,False,False,False
autodiscover.box-z.nih.gov,nih.gov,True,False,False,False,False
autodiscover.bprb.nci.nih.gov,nih.gov,True,False,False,False,False
autodiscover.brsc.od.nih.gov,nih.gov,True,False,False,False,False
autodiscover.cars.aps.anl.gov,anl.gov,True,False,False,False,False
autodiscover.cc.nih.gov,nih.gov,True,False,False,False,False
autodiscover.cc1.nichd.nih.gov,nih.gov,True,False,False,False,False
autodiscover.cdc.gov,cdc.gov,True,False,False,False,False
autodiscover.cfb.dcrt.nih.gov,nih.gov,True,False,False,False,False
autodiscover.cfr.nichd.nih.gov,nih.gov,True,False,False,False,False
autodiscover.cigie.gov,cigie.gov,True,False,False,False,False
autodiscover.cit.nih.gov,nih.gov,True,False,False,False,False
autodiscover.cms.hhs.gov,hhs.gov,True,False,False,False,False
autodiscover.cncsoig.gov,cncsoig.gov,True,False,False,False,False
autodiscover.cns.gov,cns.gov,True,False,False,False,False
autodiscover.cpsc.gov,cpsc.gov,True,False,False,False,False
autodiscover.csr.nih.gov,nih.gov,True,False,False,False,False
autodiscover.ctep.nci.nih.gov,nih.gov,True,False,False,False,False
autodiscover.dc10a.nci.nih.gov,nih.gov,True,False,False,False,False
autodiscover.dc37a.nci.nih.gov,nih.gov,True,False,False,False,False
autodiscover.dce41.nci.nih.gov,nih.gov,True,False,False,False,False
autodiscover.dcpcepn.nci.nih.gov,nih.gov,True,False,False,False,False
autodiscover.dctod.nci.nih.gov,nih.gov,True,False,False,False,False
autodiscover.de45.nidr.nih.gov,nih.gov,True,False,False,False,False
autodiscover.dea.nci.nih.gov,nih.gov,True,False,False,False,False
autodiscover.des13.od.nih.gov,nih.gov,True,False,False,False,False
autodiscover.dhhs.gov,dhhs.gov,True,False,False,False,False
autodiscover.dicbr.niaaa.nih.gov,nih.gov,True,False,False,False,False
autodiscover.dir.nidcr.nih.gov,nih.gov,True,False,False,False,False
autodiscover.dir.nidr.nih.gov,nih.gov,True,False,False,False,False
autodiscover.dir49.nichd.nih.gov,nih.gov,True,False,False,False,False
autodiscover.dir6.nichd.nih.gov,nih.gov,True,False,False,False,False
autodiscover.doc.gov,doc.gov,True,False,False,False,False
autodiscover.doe.gov,doe.gov,True,False,False,False,False
autodiscover.doeal.gov,doeal.gov,True,False,False,False,False
autodiscover.drugfreeworkplace.gov,drugfreeworkplace.gov,True,False,False,False,False
autodiscover.dtpepn.nci.nih.gov,nih.gov,True,False,False,False,False
autodiscover.ed.gov,ed.gov,True,False,False,False,False
autodiscover.ee.doe.gov,doe.gov,True,False,False,False,False
autodiscover.ees.hhs.gov,hhs.gov,True,False,False,False,False
autodiscover.efdb.nci.nih.gov,nih.gov,True,False,False,False,False
autodiscover.eh.doe.gov,doe.gov,True,False,False,False,False
autodiscover.eia.gov,eia.gov,True,False,False,False,False
autodiscover.em.doe.gov,doe.gov,True,False,False,False,False
autodiscover.email.foh.dhhs.gov,dhhs.gov,True,False,False,False,False
autodiscover.email.nidr.nih.gov,nih.gov,True,False,False,False,False
autodiscover.energy.gov,energy.gov,True,False,False,False,False
autodiscover.ep.ncrr.nih.gov,nih.gov,True,False,False,False,False
autodiscover.ep.niams.nih.gov,nih.gov,True,False,False,False,False
autodiscover.epndce.nci.nih.gov,nih.gov,True,False,False,False,False
autodiscover.etc.uspto.gov,uspto.gov,True,True,False,False,False
autodiscover.exchange.nih.gov,nih.gov,True,False,False,False,False
autodiscover.exmur.nia.nih.gov,nih.gov,True,False,False,False,False
autodiscover.extra.niddk.nih.gov,nih.gov,True,False,False,False,False
autodiscover.faes.od.nih.gov,nih.gov,True,False,False,False,False
autodiscover.fatherhood.gov,fatherhood.gov,True,False,False,False,False
autodiscover.fca.gov,fca.gov,True,False,False,False,False
autodiscover.ferc.gov,ferc.gov,True,False,False,False,False
autodiscover.fic16.fic.nih.gov,nih.gov,True,False,False,False,False
autodiscover.ficod.fic.nih.gov,nih.gov,True,False,False,False,False
autodiscover.firstnet.gov,firstnet.gov,True,False,False,False,False
autodiscover.fmb.nci.nih.gov,nih.gov,True,False,False,False,False
autodiscover.fmshrc.gov,fmshrc.gov,True,False,False,False,False
autodiscover.fnal.gov,fnal.gov,True,False,False,False,False
autodiscover.foh.hhs.gov,hhs.gov,True,False,False,False,False
autodiscover.gandalf.cber.nih.gov,nih.gov,True,False,False,False,False
autodiscover.gjemtac.doe.gov,doe.gov,True,False,False,False,False
autodiscover.grants.gov,grants.gov,True,False,False,False,False
autodiscover.grantsolutions.gov,grantsolutions.gov,True,False,False,False,False
autodiscover.grc.nia.nih.gov,nih.gov,True,False,False,False,False
autodiscover.gw.nia.nih.gov,nih.gov,True,False,False,False,False
autodiscover.hcfa.hhs.gov,hhs.gov,True,False,False,False,False
autodiscover.helix.nih.gov,nih.gov,True,False,False,False,False
autodiscover.hhs.gov,hhs.gov,True,True,False,False,False
autodiscover.hq.doe.gov,doe.gov,True,False,False,False,False
autodiscover.hrsa.gov,hrsa.gov,True,False,False,False,False
autodiscover.hud.gov,hud.gov,True,True,False,False,False
autodiscover.hudoig.gov,hudoig.gov,True,False,False,False,False
autodiscover.icic.nci.nih.gov,nih.gov,True,False,False,False,False
autodiscover.ihs.gov,ihs.gov,True,False,False,False,False
autodiscover.intra.nci.nih.gov,nih.gov,True,False,False,False,False
autodiscover.intra.nida.nih.gov,nih.gov,True,False,False,False,False
autodiscover.intra.niddk.nih.gov,nih.gov,True,False,False,False,False
autodiscover.intra.nimh.nih.gov,nih.gov,True,False,False,False,False
autodiscover.irp.niams.nih.gov,nih.gov,True,False,False,False,False
autodiscover.irp.nimh.nih.gov,nih.gov,True,False,False,False,False
autodiscover.irp30.nidr.nih.gov,nih.gov,True,False,False,False,False
autodiscover.jpl.nasa.gov,nasa.gov,True,False,False,False,False
autodiscover.lce.nichd.nih.gov,nih.gov,True,False,False,False,False
autodiscover.lcs.niaaa.nih.gov,nih.gov,True,False,False,False,False
autodiscover.lhc.nlm.nih.gov,nih.gov,True,False,False,False,False
autodiscover.list.psc.gov,psc.gov,True,False,False,False,False
autodiscover.llnl.gov,llnl.gov,True,False,False,False,False
autodiscover.lsc.gov,lsc.gov,True,False,False,False,False
autodiscover.lsr.nei.nih.gov,nih.gov,True,False,False,False,False
autodiscover.magic.dcrt.nih.gov,nih.gov,True,False,False,False,False
autodiscover.mail.cc.nih.gov,nih.gov,True,False,False,False,False
autodiscover.mail.nih.gov,nih.gov,True,False,False,False,False
autodiscover.mail.nihdev.cit.nih.gov,nih.gov,True,True,False,False,False
autodiscover.mail.nlm.nih.gov,nih.gov,True,False,False,False,False
autodiscover.mcc.gov,mcc.gov,True,False,False,False,False
autodiscover.medpac.gov,medpac.gov,True,False,False,False,False
autodiscover.misb.nci.nih.gov,nih.gov,True,False,False,False,False
autodiscover.ms.nidcd.nih.gov,nih.gov,True,False,False,False,False
autodiscover.nasa.gov,nasa.gov,True,False,False,False,False
autodiscover.navmed.nci.nih.gov,nih.gov,True,False,False,False,False
autodiscover.ncats.nih.gov,nih.gov,True,False,False,False,False
autodiscover.ncbi.nlm.nih.gov,nih.gov,True,False,False,False,False
autodiscover.nccam.nih.gov,nih.gov,True,False,False,False,False
autodiscover.ncd.gov,ncd.gov,True,False,False,False,False
autodiscover.ncmhd.nih.gov,nih.gov,True,False,False,False,False
autodiscover.ncpc.gov,ncpc.gov,True,False,False,False,False
autodiscover.ncua.gov,ncua.gov,True,False,False,False,False
autodiscover.nei.nih.gov,nih.gov,True,False,False,False,False
autodiscover.nga.gov,nga.gov,True,False,False,False,False
autodiscover.nhgri.nih.gov,nih.gov,True,False,False,False,False
autodiscover.nhlbi.nih.gov,nih.gov,True,False,False,False,False
autodiscover.nia.nih.gov,nih.gov,True,False,False,False,False
autodiscover.niaaa.nih.gov,nih.gov,True,False,False,False,False
autodiscover.niaid.nih.gov,nih.gov,True,False,False,False,False
autodiscover.nichd.nih.gov,nih.gov,True,False,False,False,False
autodiscover.nida.nih.gov,nih.gov,True,False,False,False,False
autodiscover.nidcd.nih.gov,nih.gov,True,False,False,False,False
autodiscover.nidcr.nih.gov,nih.gov,True,False,False,False,False
autodiscover.niddk.nih.gov,nih.gov,True,False,False,False,False
autodiscover.niehs.nih.gov,nih.gov,True,False,False,False,False
autodiscover.nigc.gov,nigc.gov,True,False,False,False,False
autodiscover.nigms.nih.gov,nih.gov,True,False,False,False,False
autodiscover.nih.gov,nih.gov,True,False,False,False,False
autodiscover.nih.hhs.gov,hhs.gov,True,False,False,False,False
autodiscover.nihdev.cit.nih.gov,nih.gov,True,False,False,False,False
autodiscover.nihrrlib.ncrr.nih.gov,nih.gov,True,False,False,False,False
autodiscover.ninds.nih.gov,nih.gov,True,False,False,False,False
autodiscover.nist.gov,nist.gov,True,False,False,False,False
autodiscover.nlm.nih.gov,nih.gov,True,False,False,False,False
autodiscover.nlrb.gov,nlrb.gov,True,False,False,False,False
autodiscover.nnsa.doe.gov,doe.gov,True,False,False,False,False
autodiscover.nr.doe.gov,doe.gov,True,False,False,False,False
autodiscover.nrc.gov,nrc.gov,True,True,False,False,False
autodiscover.nrp.doe.gov,doe.gov,True,False,False,False,False
autodiscover.nsf.gov,nsf.gov,True,False,False,False,False
autodiscover.nuclear.energy.gov,energy.gov,True,False,False,False,False
autodiscover.nwtrb.gov,nwtrb.gov,True,False,False,False,False
autodiscover.oak.doe.gov,doe.gov,True,False,False,False,False
autodiscover.occ.nci.nih.gov,nih.gov,True,False,False,False,False
autodiscover.od-des.od.nih.gov,nih.gov,True,False,False,False,False
autodiscover.od.nci.nih.gov,nih.gov,True,False,False,False,False
autodiscover.od.niams.nih.gov,nih.gov,True,False,False,False,False
autodiscover.od.nih.gov,nih.gov,True,False,False,False,False
autodiscover.od12a.ncrr.nih.gov,nih.gov,True,False,False,False,False
autodiscover.od1em1.od.nih.gov,nih.gov,True,False,False,False,False
autodiscover.od1tm1.od.nih.gov,nih.gov,True,False,False,False,False
autodiscover.od31.nidr.nih.gov,nih.gov,True,False,False,False,False
autodiscover.od31.od.nih.gov,nih.gov,True,False,False,False,False
autodiscover.od31em1.od.nih.gov,nih.gov,True,False,False,False,False
autodiscover.od31tm1.od.nih.gov,nih.gov,True,False,False,False,False
autodiscover.od6100m1.od.nih.gov,nih.gov,True,False,False,False,False
autodiscover.odepsm1.od.nih.gov,nih.gov,True,False,False,False,False
autodiscover.odepsm2.od.nih.gov,nih.gov,True,False,False,False,False
autodiscover.odrockm1.od.nih.gov,nih.gov,True,False,False,False,False
autodiscover.oig.lsc.gov,lsc.gov,True,False,False,False,False
autodiscover.oms10.od.nih.gov,nih.gov,True,False,False,False,False
autodiscover.onhir.gov,onhir.gov,True,False,False,False,False
autodiscover.opm.gov,opm.gov,True,False,False,False,False
autodiscover.ors.od.nih.gov,nih.gov,True,False,False,False,False
autodiscover.orstcb.od.nih.gov,nih.gov,True,False,False,False,False
autodiscover.os.dhhs.gov,dhhs.gov,True,False,False,False,False
autodiscover.os.hhs.gov,hhs.gov,True,False,False,False,False
autodiscover.osc.gov,osc.gov,True,False,False,False,False
autodiscover.oshrc.gov,oshrc.gov,True,False,False,False,False
autodiscover.osophs.dhhs.gov,dhhs.gov,True,False,False,False,False
autodiscover.osti.gov,osti.gov,True,False,False,False,False
autodiscover.otd.nci.nih.gov,nih.gov,True,False,False,False,False
autodiscover.pandemicflu.gov,pandemicflu.gov,True,False,False,False,False
autodiscover.pb.nci.nih.gov,nih.gov,True,False,False,False,False
autodiscover.phx.niddk.nih.gov,nih.gov,True,False,False,False,False
autodiscover.pmb31.nci.nih.gov,nih.gov,True,False,False,False,False
autodiscover.pop.nci.nih.gov,nih.gov,True,False,False,False,False
autodiscover.presidiotrust.gov,presidiotrust.gov,True,False,False,False,False
autodiscover.psc.gov,psc.gov,True,False,False,False,False
autodiscover.psc.hhs.gov,hhs.gov,True,False,False,False,False
autodiscover.rcfl.gov,rcfl.gov,True,False,False,False,False
autodiscover.recoverymonth.gov,recoverymonth.gov,True,False,False,False,False
